2160451,3909,4031,1480,3965,
2160452,3901,4027,1840,3983,
2160453,3899,4027,2031,3987,
2160459,3915,4030,1509,3963,
2160460,3898,4025,1788,3976,
2160461,3890,4025,1970,3979,
2160467,3904,4030,1483,4004,
2160468,3902,4034,1516,3979,
2160474,3910,4029,1788,3979,
2160475,3900,4028,1940,3977,
2160477,3897,4026,1972,3977,
2160478,3903,4029,1476,3960,
2160484,3892,4026,1821,3979,
2160485,3896,4027,2017,3984,
2160486,3896,4033,1524,3978,
2160491,3905,4029,1856,3978,
2160493,3898,4029,1467,3961,
2160499,3897,4028,1692,3970,
2160501,3891,4028,1942,3985,
2160504,3915,4032,1609,3980,
2160506,3907,4029,1494,3975,
2160511,3895,4025,1811,3969,
2160512,3886,4023,1986,3976,
2160513,3883,4025,2078,4015,
2160519,3913,4032,1507,3967,
2160520,3900,4030,1842,3984,
2160521,3904,4029,2036,3988,
2160525,3912,4031,1595,3965,
2160526,3895,4030,1468,3956,
2160532,3884,4024,1798,3965,
2160533,3883,4027,1874,3979,
2160538,3915,4034,1518,3983,
2160540,3908,4028,1875,3984,
2160541,3902,4027,2007,4012,
2160547,3904,4026,1475,3951,
2160548,3883,4023,1823,3964,
2160549,3884,4026,1913,4017,
2160555,3915,4032,1517,3978,
2160556,3911,4029,1888,3985,
2160557,3909,4028,2062,3987,
2160561,3907,4028,1550,3960,
2160562,3896,4027,1493,3956,
2160566,3880,4024,1510,3987,
2160571,3909,4031,1847,3984,
2160572,3913,4031,2053,3987,
2160573,3908,4028,1496,3988,
2160579,3887,4024,1773,3970,
2160580,3882,4024,1966,3965,
2160581,3874,4022,2058,4015,
2160587,3919,4032,1514,3972,
2160588,3900,4029,1798,3987,
2160589,3904,4029,1493,3992,
2160595,3897,4024,1742,3962,
2160597,3879,4022,1951,3965,
2160598,3880,4022,1569,3981,
2160601,3894,4028,1865,4016,
2160604,3913,4032,1592,3987,
2160606,3910,4028,1513,4006,
2160611,3895,4025,1739,3972,
2160612,3889,4023,1957,3973,
2160613,3885,4023,2063,3977,
2160614,3880,4026,1944,3973,
2160615,3879,4023,2025,3975,
2160617,3889,4028,2001,3983,
2160618,3908,4029,2005,3988,
2160619,3902,4027,2114,3986,
2160620,3904,4031,2165,3991,
2160621,3907,4029,2125,3998,
2160623,3905,4029,2163,4002,
2160624,3906,4026,2170,3996,
2160634,3906,4032,1482,3981,
2160636,3895,4029,1800,3982,
2160637,3906,4032,1925,3985,
2160638,3909,4029,1924,3988,
2160640,3907,4024,2049,3987,
2160641,3904,4028,2139,3986,
2160642,3899,4026,2122,3980,
2160643,3885,4026,2146,3971,
2160644,3899,4022,2151,3977,
2160645,3897,4030,1779,3982,
2160653,3905,4037,1561,3995,
2160657,3913,4029,1871,4013,
2160659,3904,4030,1892,3971,
2160660,3898,4025,2019,3982,
2160661,3896,4026,2088,3972,
2160662,3891,4023,2068,3972,
2160663,3881,4026,1493,4006,
2160671,3905,4033,1586,3977,
2160675,3902,4030,1702,3968,
2160676,3903,4025,1930,3974,
2160677,3890,4027,2055,4005,
2160679,3895,4027,1910,3977,
2160680,3887,4021,2032,3980,
2160681,3886,4023,2073,3972,
2160691,3914,4034,1626,3968,
2160692,3899,4025,1913,3976,
2160693,3897,4025,2031,3983,
2160694,3899,4026,2011,3979,
2160695,3897,4023,2077,3972,
2160696,3884,4027,2103,3974,
