682520,3904,4027,1484,3956,
682522,3888,4024,1602,3965,
682536,3885,4023,1885,3964,
682537,3884,4024,2057,4012,
682546,3898,4029,1498,3955,
682551,3890,4024,1782,3959,
682553,3883,4022,1998,3965,
682554,3881,4027,1619,3961,
682569,3884,4022,1900,3964,
682570,3904,4030,1504,3960,
682580,3893,4024,1858,3970,
682581,3887,4022,2049,3975,
682594,3905,4029,1727,3965,
682595,3893,4024,1986,3979,
682597,3890,4023,2121,3979,
682598,3887,4023,2048,3985,
682611,3896,4025,2123,3980,
682612,3891,4025,2191,3983,
682613,3888,4025,2228,3982,
682629,3891,4026,1826,3964,
682631,3884,4024,2021,3976,
682632,3885,4023,2124,3978,
682633,3879,4023,2186,4013,
682647,3903,4028,1544,3953,
682648,3884,4024,1889,3965,
682649,3882,4025,2058,3971,
682663,3905,4027,1595,3958,
682664,3886,4024,1914,3964,
682665,3887,4023,2077,4012,
682680,3903,4027,1734,3963,
682681,3889,4023,1982,3975,
682688,3903,4028,1540,3956,
682689,3886,4024,1887,3977,
682700,3894,4025,1770,3958,
682702,3885,4022,1512,3972,
682709,3896,4026,1862,3979,
682710,3891,4029,1552,3960,
682719,3887,4022,1849,3968,
682721,3884,4023,2026,3976,
682722,3885,4023,1689,3972,
682738,3891,4027,1913,3980,
682743,3904,4028,1757,3973,
682745,3895,4025,2004,3979,
682746,3887,4023,1630,3979,
682760,3898,4027,1908,3978,
682761,3894,4026,2085,3982,
682762,3890,4028,1653,3962,
682771,3890,4026,1880,3977,
682773,3887,4024,2062,3980,
682774,3886,4025,1613,3964,
682788,3891,4026,1899,3967,
682789,3891,4024,1496,3974,
682801,3887,4024,1829,3962,
682805,3903,4028,1558,4013,
682812,3908,4029,1512,3957,
682813,3887,4025,1878,4012,
682824,3902,4028,1737,3965,
682825,3888,4025,1998,4011,
682835,3900,4027,1530,3954,
682836,3882,4022,1878,3961,
682837,3883,4022,2052,3977,
682838,3882,4028,1606,3958,
682853,3884,4023,1900,3963,
682854,3906,4030,1504,3957,
682864,3893,4025,1855,3964,
682865,3883,4023,2044,3976,
682866,3886,4030,1570,3964,
682879,3893,4026,1893,3970,
682881,3886,4024,2067,3976,
682882,3881,4022,1919,3979,
682897,3888,4024,1692,3989,
682904,3898,4027,1662,3960,
682905,3887,4025,1948,4012,
682914,3903,4030,1490,3955,
682920,3884,4023,1840,3962,
682921,3881,4023,2031,3976,
682922,3883,4029,1580,3961,
682937,3884,4023,1892,4014,
682945,3910,4030,1518,3958,
682954,3899,4028,1765,3982,
682959,3895,4026,1982,3980,
682960,3890,4026,2122,3982,
682961,3886,4025,2200,4012,
682976,3902,4028,1749,3975,
682977,3890,4026,1972,4012,
682988,3902,4028,1493,3957,
682989,3885,4024,1863,3977,
682990,3885,4028,1669,4003,
683002,3893,4028,1795,4007,
683008,3897,4027,1855,3973,
683009,3892,4026,2055,3981,
683027,3905,4029,1506,4012,
683031,3905,4028,1528,3955,
683032,3886,4024,1935,3991,
683045,3896,4025,2050,3981,
683046,3892,4029,1491,3955,
683054,3885,4027,1834,4004,
683063,3894,4026,1932,3968,
683065,3887,4024,2081,3977,
683066,3884,4023,1891,3981,
683076,3894,4025,2055,3980,
683077,3893,4026,2159,4010,
683087,3899,4026,1571,3956,
683088,3883,4023,1903,3973,
683089,3883,4024,2076,3980,
683090,3889,4025,1798,3963,
683105,3884,4023,2005,3975,
683116,3894,4025,1732,3960,
683117,3880,4022,1976,3964,
683124,3902,4028,1730,3964,
683125,3891,4026,1992,4010,
683135,3894,4024,1744,3958,
683136,3879,4024,1979,3974,
683137,3881,4023,2110,3977,
683153,3903,4028,1499,4014,
683158,3906,4031,1513,3961,
683161,3893,4026,1877,3976,
683162,3891,4028,1668,3963,
683171,3888,4027,1883,3973,
683173,3889,4025,2036,3980,
683174,3888,4029,1584,3964,
683189,3890,4025,1901,4011,
683199,3902,4028,1528,3952,
683200,3882,4022,1879,3962,
683201,3881,4023,2054,3976,
683214,3899,4026,1725,3960,
683216,3884,4024,1975,3965,
683217,3884,4022,2106,3973,
683218,3880,4028,1579,3960,
683233,3891,4024,1882,3965,
683234,3882,4030,1585,3973,
683240,3894,4025,1895,3977,
683241,3891,4026,1877,3979,
683254,3884,4030,1521,3965,
683259,3893,4026,1869,3977,
683260,3890,4025,2065,3980,
683262,3891,4024,1720,3979,
683276,3893,4026,1963,3978,
683277,3891,4026,2111,3982,
683278,3903,4030,1561,3961,
683291,3891,4027,1880,3978,
683293,3890,4025,2069,3981,
683302,3896,4030,1500,3961,
683307,3891,4025,1857,3976,
683309,3890,4026,2057,3982,
683310,3889,4026,1630,3977,
683323,3891,4025,1913,3977,
683324,3887,4025,2085,3982,
683325,3890,4026,2180,3983,
683340,3894,4027,1834,3977,
683345,3907,4029,1581,3960,
683346,3890,4010,1971,3977,
683355,3886,4024,2083,4006,
683357,3891,4025,2069,3980,
683358,3889,4024,1855,3967,
683370,3881,4031,1518,3961,
683375,3894,4026,1870,3975,
683377,3892,4026,2066,3982,
683378,3891,4031,1511,3965,
683393,3896,4026,1867,3977,
683401,3894,4025,1726,4012,
683405,3904,4028,1544,4012,
683413,3904,4027,1738,3963,
683414,3887,4027,1775,3963,
683422,3887,4032,1513,3964,
683429,3892,4024,1858,3965,
683439,3894,4026,1773,3965,
683440,3890,4024,2008,3978,
683441,3888,4025,2130,3982,
683442,3887,4026,1805,3962,
683453,3882,4022,1994,3974,
683454,3884,4023,1606,3979,
683467,3885,4023,1875,3962,
683468,3883,4023,1940,3964,
683469,3881,4023,2081,4008,
683483,3894,4025,1730,3958,
683484,3882,4023,1974,3963,
683485,3879,4022,2105,3973,
683486,3837,4022,1857,3962,
683503,3880,4024,2009,3974,
683504,3885,4024,2126,3979,
683506,3884,4025,1506,3978,
683517,3886,4024,1827,3961,
683526,3896,4027,1772,3966,
683527,3890,4026,2005,3979,
683529,3893,4023,2134,3983,
683530,3891,4023,1667,3997,
683543,3896,4026,1902,3988,
683544,3896,4025,2050,3978,
683546,3892,4024,1521,3981,
683560,3898,4027,1858,3975,
683561,3891,4026,2038,3980,
683574,3901,4029,1553,3961,
683576,3893,4025,1905,3978,
683577,3890,4026,2084,3981,
683578,3893,4026,1858,3994,
683594,3893,4026,1616,3970,
683597,3894,4025,1906,3965,
683598,3901,4029,1509,3955,
683606,3888,4028,1831,3968,
683613,3886,4025,2020,4011,
683621,3904,4027,1520,3956,
683622,3882,4026,1923,3976,
683633,3887,4023,2058,3974,
683634,3876,4031,1511,3962,
683640,3890,4024,1862,3969,
683641,3890,4025,2065,3980,
683642,3891,4029,1539,3963,
683656,3890,4025,1870,3965,
683657,3891,4026,2055,3979,
683672,3902,4029,1558,3960,
683674,3895,4026,1908,3978,
683679,3894,4024,2062,3978,
683680,3893,4024,2155,3981,
683681,3886,4024,2203,3981,
683697,3904,4028,1584,3957,
683701,3898,4027,1525,3953,
683712,3905,4028,1553,3961,
683714,3889,4028,1591,3975,
683719,3890,4023,1876,3961,
683720,3882,4022,2047,3976,
683732,3898,4027,1579,3954,
683733,3887,4022,1894,3962,
683741,3901,4027,1745,3974,
683742,3890,4030,1505,3956,
683748,3890,4023,1853,3962,
683750,3887,4022,1932,3981,
683760,3895,4027,2074,3981,
683761,3891,4026,2166,4012,
683772,3902,4027,1540,3957,
