1068393,3909,4030,1500,3987,
1068394,3900,4027,1790,3982,
1068396,3883,4025,1986,3967,
1068397,3885,4021,2091,3972,
1068398,3886,4027,2090,3969,
1068399,3882,4022,2136,3968,
1068400,3881,4021,2177,3972,
1068401,3879,4022,2209,4014,
1068412,3894,4024,1713,3968,
1068413,3885,4020,1945,3968,
1068414,3886,4024,2016,3970,
1068415,3885,4024,2117,3986,
1068416,3881,4019,2155,3981,
1068417,3874,4025,2125,3980,
1068419,3877,4028,2041,3973,
1068420,3884,4027,2136,3977,
1068421,3892,4028,2214,4007,
1068423,3899,4023,1490,3991,
1068431,3893,4025,1766,3984,
1068433,3884,4023,1935,3964,
1068434,3874,4020,1970,3971,
1068435,3884,4024,2078,3972,
1068436,3884,4024,2154,3977,
1068437,3883,4025,2192,4002,
1068439,3897,4025,2170,4004,
1068440,3896,4027,2132,3985,
1068441,3898,4024,2149,3981,
1068451,3892,4018,1629,3962,
1068452,3884,4020,1895,3966,
1068454,3886,4025,2022,3978,
1068455,3890,4025,2134,3987,
1068456,3894,4024,2186,4006,
1068457,3894,4027,2128,3995,
1068459,3901,4028,2160,3982,
1068460,3892,4026,2226,3983,
1068461,3887,4028,2262,3987,
1068462,3887,4020,2138,4008,
1068471,3897,4025,1632,3959,
1068472,3904,4028,1779,4006,
1068475,3898,4028,1931,3977,
1068476,3894,4027,2093,3978,
1068477,3886,4030,2186,3981,
1068478,3886,4025,2175,3980,
1068479,3886,4026,2212,3983,
1068480,3891,4023,2209,3971,
1068481,3871,4020,2238,3996,
1068483,3913,4030,1512,3961,
1068493,3892,4024,1876,4009,
1068497,3886,4022,1822,3966,
1068498,3880,4026,1851,3962,
1068499,3880,4021,2022,3970,
1068501,3875,4020,2123,3969,
1068503,3886,4028,1737,3972,
1068504,3884,4026,1997,3987,
1068505,3890,4025,1984,3977,
1068507,3891,4029,2097,4011,
1068516,3891,4027,1484,3950,
1068518,3873,4022,1936,3971,
1068521,3894,4028,2082,3978,
1068522,3880,4029,2091,3982,
1068523,3891,4028,2159,3981,
1068524,3892,4026,2197,3985,
1068525,3901,4027,2256,4009,
