889301,3896,4028,1497,4010,
889312,3897,4025,1737,3958,
889313,3879,4022,1991,4010,
889320,3899,4027,1505,4009,
889329,3895,4026,1730,4011,
889333,3898,4026,1517,4013,
889341,3903,4027,1550,3980,
889344,3891,4025,1871,3961,
889345,3885,4022,2068,3973,
889357,3899,4027,1664,4012,
889364,3898,4028,1512,3952,
889366,3880,4028,1678,3963,
889376,3890,4024,1961,3974,
889377,3888,4024,2115,3979,
889378,3888,4026,1832,3964,
889390,3884,4030,1511,3956,
889396,3887,4023,1859,3960,
889397,3881,4021,1619,3994,
889407,3891,4024,1873,3973,
889409,3886,4024,2076,3978,
889410,3887,4023,1767,3978,
889426,3897,4027,1758,3961,
889432,3894,4026,1633,3954,
889433,3877,4023,1941,3961,
889445,3901,4026,1644,3957,
889446,3892,4026,1633,3952,
889451,3877,4023,1931,3960,
889452,3878,4021,2096,3975,
889453,3882,4021,2192,4009,
889469,3895,4025,1735,3957,
889470,3874,4030,1522,3959,
889475,3883,4025,1881,3964,
889477,3891,4024,2074,3978,
889478,3894,4027,1724,3963,
889490,3898,4028,1594,3988,
889494,3890,4026,1706,3972,
889506,3888,4029,1706,3961,
889508,3887,4025,1971,3973,
889509,3880,4023,2126,3976,
889522,3897,4024,1899,3973,
889529,3883,4022,2057,3975,
889537,3893,4024,1771,3960,
889540,3906,4029,1513,3957,
889545,3890,4025,1866,3964,
889554,3907,4030,1503,3955,
889557,3893,4024,1875,3963,
889570,3895,4030,1552,3955,
889572,3884,4024,1896,3965,
889573,3881,4024,2083,3977,
889574,3889,4029,1511,3954,
889588,3883,4024,1853,3959,
889589,3878,4023,2051,3978,
889599,3903,4025,1535,3950,
889600,3877,4020,1887,3959,
889601,3874,4020,2070,4012,
889614,3895,4027,1497,4009,
889620,3904,4025,1615,3955,
889621,3885,4026,1788,3960,
889632,3877,4022,2000,3965,
889633,3885,4023,2127,3975,
889643,3899,4028,1517,3958,
889644,3880,4022,1892,3962,
889645,3877,4022,2077,3975,
889661,3903,4028,1519,3959,
889665,3880,4022,1859,3959,
889666,3875,4026,1819,3972,
889672,3889,4024,2033,3976,
889673,3880,4024,2152,3979,
889690,3898,4025,1611,4003,
889692,3895,4025,1849,3966,
889693,3891,4023,2061,4014,
889704,3909,4027,1508,3952,
889705,3886,4023,1887,3963,
889715,3898,4027,1538,3953,
889716,3883,4021,1887,3959,
889717,3875,4020,2069,3971,
889730,3898,4028,1562,3953,
889732,3882,4022,1896,3960,
889733,3879,4021,2078,3964,
889734,3879,4026,1706,3962,
889752,3899,4027,1493,3952,
889754,3882,4022,1908,3976,
889761,3890,4024,2020,3986,
889767,3899,4026,1500,3949,
889768,3879,4022,1879,3962,
