114871212,3307
114871212,3307
114871212,3307
114889496,3281
114889496,3281
114889496,3281
114907560,3321
114907560,3321
114925844,3281
114925844,3281
114925844,3281
114943984,3307
114943984,3307
114943984,3307
114962232,3288
114962232,3288
114980388,3304
114980388,3304
114980388,3304
114998652,3285
114998652,3285
114998652,3285
115016736,3317
115016736,3317
115035040,3277
115035040,3277
115035040,3277
115053088,3324
115053088,3324
115053088,3324
115071336,3288
115071336,3288
115071336,3288
115089456,3311
115089456,3311
115089456,3311
115107688,3290
115107688,3290
115125808,3311
115125808,3311
115125808,3311
115144040,3290
115144040,3290
115144040,3290
115162104,3321
115162104,3321
115180372,3284
115180372,3284
115180372,3284
115198476,3314
115198476,3314
115198476,3314
115216740,3285
115216740,3285
115216740,3285
115234900,3303
115234900,3303
115253200,3278
115253200,3278
115253200,3278
115271284,3317
115271284,3317
115271284,3317
115289588,3277
115289588,3277
115307732,3306
115307732,3306
115307732,3306
115326012,3282
115326012,3282
115326012,3282
115344172,3303
115344172,3303
115344172,3303
115362456,3281
115362456,3281
115380596,3307
115380596,3307
115380596,3307
115398864,3284
115398864,3284
115398864,3284
115416948,3317
115416948,3317
115435236,3280
115435236,3280
115435236,3280
115453356,3311
115453356,3311
115453356,3311
115471660,3277
115471660,3277
115471660,3277
115489816,3304
115489816,3304
115508084,3284
115508084,3284
115508084,3284
115526188,3314
115526188,3314
115526188,3314
115544472,3281
115544472,3281
115544472,3281
115562592,3311
115562592,3311
115580860,3284
115580860,3284
115580860,3284
115598944,3317
115598944,3317
115598944,3317
115617228,3281
115617228,3281
115617228,3281
115635368,3307
115635368,3307
115653656,3280
115653656,3280
115653656,3280
115671792,3308
115671792,3308
115671792,3308
115690060,3284
115690060,3284
115708184,3310
115708184,3310
115708184,3310
115726468,3281
115726468,3281
115726468,3281
115744588,3311
115744588,3311
115744588,3311
115762876,3280
115762876,3280
115780996,3311
115780996,3311
115780996,3311
115799264,3284
115799264,3284
115799264,3284
115817440,3301
115817440,3301
115835708,3284
115835708,3284
115835708,3284
115853812,3314
115853812,3314
115853812,3314
115872096,3281
115872096,3281
115872096,3281
115890252,3304
115890252,3304
115908576,3274
115908576,3274
115908576,3274
115926680,3314
115926680,3314
115926680,3314
115944984,3277
115944984,3277
115944984,3277
115963140,3304
115963140,3304
115981424,3281
115981424,3281
115981424,3281
115999548,3310
115999548,3310
115999548,3310
116017780,3290
116017780,3290
116035920,3307
116035920,3307
116035920,3307
116054240,3275
116054240,3275
116054240,3275
116072344,3314
116072344,3314
116072344,3314
116090700,3268
116090700,3268
116108752,3323
116108752,3323
116108752,3323
116127016,3285
116127016,3285
116127016,3285
116145212,3297
116145212,3297
116145212,3297
116163480,3284
116163480,3284
116181544,3321
116181544,3321
116181544,3321
116199812,3284
116199812,3284
116199812,3284
116217936,3310
116217936,3310
116236220,3281
116236220,3281
116236220,3281
116254288,3320
116254288,3320
116254288,3320
116272572,3281
116272572,3281
116272572,3281
116290676,3314
116290676,3314
116308960,3281
116308960,3281
116308960,3281
116327084,3310
116327084,3310
116345312,3291
116345312,3291
116345312,3291
116363400,3317
116363400,3317
116363400,3317
116381668,3284
116381668,3284
116381668,3284
116399788,3311
116399788,3311
116399788,3311
116418056,3284
116418056,3284
116436140,3317
116436140,3317
116436140,3317
116454464,3274
116454464,3274
116454464,3274
116472620,3304
116472620,3304
116472620,3304
116490944,3274
116490944,3274
116509084,3307
116509084,3307
116509084,3307
116527348,3285
116527348,3285
116527348,3285
116545508,3303
116545508,3303
116563812,3277
116563812,3277
116563812,3277
116581880,3320
116581880,3320
116581880,3320
116600128,3288
116600128,3288
116600128,3288
116618216,3317
116618216,3317
116636500,3281
116636500,3281
116636500,3281
116654588,3317
116654588,3317
116654588,3317
116672836,3288
116672836,3288
116690924,3317
116690924,3317
116690924,3317
116709172,3288
116709172,3288
116709172,3288
116727256,3317
116727256,3317
116745468,3294
116745468,3294
116745468,3294
116763500,3327
116763500,3327
116763500,3327
116781732,3290
116781732,3290
116781732,3290
116799816,3317
116799816,3317
116818064,3288
116818064,3288
116818064,3288
116836132,3320
116836132,3320
116836132,3320
116854400,3284
116854400,3284
116854400,3284
116872484,3317
116872484,3317
116890700,3293
116890700,3293
116890700,3293
116908800,3314
116908800,3314
116908800,3314
116927052,3287
116927052,3287
116945100,3324
116945100,3324
116945100,3324
116963336,3290
116963336,3290
116963336,3290
116981400,3321
116981400,3321
116981400,3321
116999648,3288
116999648,3288
117017732,3317
117017732,3317
117017732,3317
117036000,3284
117036000,3284
117036000,3284
117054068,3320
117054068,3320
117054068,3320
117072336,3284
117072336,3284
117090420,3317
117090420,3317
117090420,3317
117108652,3290
117108652,3290
117108652,3290
117126776,3310
117126776,3310
117145004,3291
117145004,3291
117145004,3291
117163072,3320
117163072,3320
117163072,3320
117181304,3290
117181304,3290
117199388,3317
117199388,3317
117199388,3317
117217620,3290
117217620,3290
117217620,3290
117235668,3324
117235668,3324
117235668,3324
117253920,3287
117253920,3287
117272024,3314
117272024,3314
117272024,3314
117290272,3288
117290272,3288
117290272,3288
117308432,3303
117308432,3303
117308432,3303
117326680,3288
117326680,3288
117344840,3303
117344840,3303
117344840,3303
117363088,3288
117363088,3288
117381192,3314
117381192,3314
117381192,3314
117399424,3290
117399424,3290
117399424,3290
117417508,3317
117417508,3317
117435760,3287
117435760,3287
117435760,3287
117435760,3287
117453860,3314
117453860,3314
117472128,3284
117472128,3284
117472128,3284
117490232,3314
117490232,3314
117490232,3314
117508576,3270
117508576,3270
117508576,3270
117526696,3311
117526696,3311
117545000,3277
117545000,3277
117545000,3277
117563140,3307
117563140,3307
117563140,3307
117581444,3277
117581444,3277
117599604,3303
117599604,3303
117599604,3303
117617856,3287
117617856,3287
117617856,3287
117635960,3314
117635960,3314
117635960,3314
117654264,3277
117654264,3277
117672388,3310
117672388,3310
117672388,3310
117690656,3284
117690656,3284
117690656,3284
117708780,3310
117708780,3310
117708780,3310
117727104,3274
117727104,3274
117745280,3301
117745280,3301
117745280,3301
117763588,3277
117763588,3277
117763588,3277
117781764,3301
117781764,3301
117800068,3277
117800068,3277
117800068,3277
117818228,3303
117818228,3303
117818228,3303
117836480,3287
117836480,3287
117836480,3287
117854584,3314
117854584,3314
117872816,3290
