243508376,20.254520426266726
243516264,30.52367228121745
243516264,30.52367228121745
243524148,30.357295383477474
243532032,21.289754456648797
243539916,13.285177043158859
243547800,14.727110156905313
243555680,26.900353174880202
243555680,26.900353174880202
243563572,33.74953546517587
243579328,17.472328969614914
243579328,17.472328969614914
243587208,12.869234798808918
243595084,20.32846571415116
243602968,30.12621635883862
243602968,30.12621635883862
243610852,28.48093370340997
243618728,19.7553897330468
243626612,14.911973376616398
243634496,21.308240778619908
243642380,31.346313608931773
243642380,31.346313608931773
243650260,30.033784748983077
243658144,20.365438358093378
243666036,13.100313823447774
243673916,18.165566043531477
243681796,31.531176828642856
243689684,34.55369047091908
243689684,34.55369047091908
243697568,25.680255924787044
243705448,15.854775797142926
243713336,13.55322871173993
243721224,22.602283316597497
243729100,31.42950205780176
243729100,31.42950205780176
243736976,28.39774525453998
243744864,19.967982435714546
243752748,15.475806196735205
243760632,20.34695203612227
243768520,29.506924572806486
243776400,29.35903399703762
243776400,29.35903399703762
243784292,21.483860837345436
243792176,15.586724128561855
243800060,19.16382742997133
243807940,30.0892437148964
243815824,32.53868137606827
243823704,23.79465108373399
243823704,23.79465108373399
243831588,13.5994445166677
243839468,11.824757607441294
243847344,23.859353210632868
243855228,33.546185923493674
243863116,28.841416981846585
243863116,28.841416981846585
243871000,17.98994598480595
243878876,11.667623870686873
243886756,18.581508287881416
243894636,31.189179872177352
243902520,32.15046861467499
243910400,23.31400671248517
243910400,23.31400671248517
243918284,15.595967289547408
243926164,17.666435350311552
243934056,27.815426112450066
243941932,30.10773003686751
243949812,22.482122223785293
243949812,22.482122223785293
243957692,15.632939933489626
243965584,17.962216501849284
243973460,28.5548789912944
243981340,33.13024367914373
243989220,26.00376655928144
243997108,15.845532636157373
243997108,15.845532636157373
244004988,12.859991637823365
244012868,23.22157510262963
244020748,34.73855369063016
244028632,32.168954936646095
244036512,21.132620719894376
244036512,21.132620719894376
244044396,12.32388830066122
244052272,14.551490098179784
244060152,26.06846868618032
244068032,29.84892152927199
244075920,23.332493034456277
244083800,16.85303718358278
244083800,16.85303718358278
244091692,18.424374551126995
244099564,27.47342915598456
244107444,30.542158603188557
244115328,23.45265412726848
244123212,15.374131425894108
244131100,15.762344187287384
244131100,15.762344187287384
244138980,26.447438286588046
244146876,33.1579731621004
244154748,27.60283340978232
244162632,18.073134433675936
244170516,13.26669072118775
244170516,13.26669072118775
244178396,18.56302196591031
244186280,29.127954972398765
244194164,30.070757392925294
244202048,22.08466630140646
244209928,15.198511367168578
244217808,16.446338100218394
244217808,16.446338100218394
244225696,26.114684491108093
244233576,30.366538544463026
244241460,24.293781776953914
244249340,16.418608617261732
244257224,15.937964246012914
244257224,15.937964246012914
244265108,26.05922552519477
244272992,33.037812069288194
244280872,27.29780909725903
244288748,16.686660285842805
244296636,11.371842719149138
244304512,19.70917392811903
244304512,19.70917392811903
244312400,32.48322241015494
244320288,32.298359190443854
244328168,22.426663257871965
244336048,14.181763658757616
244343928,16.23374539755065
244343928,16.23374539755065
244351808,28.434717898482198
244359700,33.8234807530603
244367576,26.909596335865754
244375460,17.18579097906273
244383340,14.902730215630843
244391216,24.469401835679445
244391216,24.469401835679445
244399104,31.586635794556184
244406988,26.43819512560249
244414868,17.305952071874938
244422756,15.124566079284145
244430636,24.52486080159277
244438516,33.51845644053701
244438516,33.51845644053701
244446404,29.71027411448868
244454292,19.062152659130234
244462176,12.231456690805679
244470052,18.683183058722513
244477932,32.17819809763165
244477932,32.17819809763165
244485816,33.81423759207475
244493700,24.312268098925024
244501580,14.967432342529722
244509468,14.394356361425363
244517344,24.201350167098372
244525232,30.643833374029654
244525232,30.643833374029654
244533112,26.43819512560249
244541000,19.18231375194244
244548884,16.511040227117274
244556764,23.415681483326267
244564648,31.216909355134014
244564648,31.216909355134014
244572532,27.880128239348945
244580412,18.599994609852526
244588296,13.756578253422122
244596180,21.391429227489894
244604068,32.834462527606
244611948,31.928632751021688
244611948,31.928632751021688
244619836,21.677967218042074
